,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_the_most_natural_answer_to_the_question_above,choose_the_most_natural_answer_to_the_question_above:confidence,_created_at,orig__unit_id,_updated_at,choose_the_most_natural_answer_to_the_question_above_gold,choose_the_most_natural_answer_to_the_question_above_gold_reason,would_you_be_able_to_tell_me_what_the_balance_on_my_room_is,Label,Diff,Low_confidence,Low_confidence & diff,both_low_conf_with_diff,high_conf_toby_low_conf_info_desk_with_diff,label_ml
2390,1811815150,FALSE,finalized,5,7/16/2018 0:49:24,2,0.7764,7/13/2018 18:16:48,1810987470,7/13/2018 18:16:48,,,I need tickets to the Alabama Theater for the Christmas show Saturday night how can I get them,1,0,0,0,0,0,1
2391,1811815999,FALSE,finalized,5,7/15/2018 19:15:58,2,0.7961,7/13/2018 18:16:55,1810988341,7/13/2018 18:16:55,,,Is there a limit on how many cars can be registered for the garage?,1,0,0,0,0,0,1
2392,1811818570,FALSE,finalized,5,7/15/2018 18:19:26,2,0.5849,7/13/2018 18:17:17,1810990990,7/13/2018 18:17:17,,,Do you know when the champagne and truffles are delivered to the room?,1,0,1,0,0,0,1
2393,1811813193,FALSE,finalized,5,7/15/2018 21:11:04,2,0.8073,7/13/2018 18:16:33,1810985461,7/13/2018 18:16:33,,,Can I reserve a handicap spot how do I go about doing it?,1,0,0,0,0,0,1
2394,1811817359,FALSE,finalized,5,7/15/2018 13:50:08,2,0.6095,7/13/2018 18:17:06,1810989739,7/13/2018 18:17:06,,,Hi There - curios to know what a late check out would cost us?,1,0,1,0,0,0,1
2395,1811817857,FALSE,finalized,5,7/15/2018 22:04:52,2,1,7/13/2018 18:17:11,1810990257,7/13/2018 18:17:11,,,Can you tell me what I do with the parking pass when I leave?,1,0,0,0,0,0,1
2396,1811814468,FALSE,finalized,5,7/16/2018 1:14:44,2,0.8077,7/13/2018 18:16:43,1810986774,7/13/2018 18:16:43,,,I left something at the bar how do I get it?,1,0,0,0,0,0,1
2397,1811815405,FALSE,finalized,5,7/15/2018 21:16:23,2,0.6262,7/13/2018 18:16:50,1810987731,7/13/2018 18:16:50,,,"Also, is this the best number to contact you and is it an international number or dial in the US?",1,0,1,0,0,0,1
2398,1811818216,FALSE,finalized,5,7/15/2018 15:08:18,2,1,7/13/2018 18:17:14,1810990625,7/13/2018 18:17:14,,,"Good. 2 questions, is there a fitness center and where is a good place to eat (for 1)",1,0,0,0,0,0,1
2399,1811815339,FALSE,finalized,5,7/15/2018 18:40:42,2,0.8091,7/13/2018 18:16:50,1810987666,7/13/2018 18:16:50,,,"Hi there, what kind of para sailing opportunities are there?",1,0,0,0,0,0,1
2400,1811815465,FALSE,finalized,5,7/15/2018 18:28:08,1,0.4206,7/13/2018 18:16:51,1810987793,7/13/2018 18:16:51,,,"Ok can we do 10am please, we have zip line at noon, are they close to each other",0,0,1,0,0,0,0
2401,1811818327,FALSE,finalized,5,7/15/2018 18:11:55,2,1,7/13/2018 18:17:15,1810990738,7/13/2018 18:17:15,,,Do you know if a hair brush or comb is available for guests who have forgotten one?,1,0,0,0,0,0,1
2402,1811815588,FALSE,finalized,5,7/15/2018 19:21:35,1,0.7898,7/13/2018 18:16:52,1810987922,7/13/2018 18:16:52,,,Hi - can we have our Champagne in our room put on ice again?,0,0,0,0,0,0,0
2403,1811817069,FALSE,finalized,6,7/15/2018 14:58:14,3,0.5366,7/13/2018 18:17:04,1810989438,7/13/2018 18:17:04,,,My vehicles again or can you use my info from previous stay,0,0,1,0,0,0,0
2404,1811816511,FALSE,finalized,5,7/15/2018 6:18:40,0,0.8,7/13/2018 18:16:59,1810988861,7/13/2018 18:16:59,,,:neutral_face: can you try this one [EMAIL],0,0,0,0,0,0,2
2405,1811814110,FALSE,finalized,5,7/15/2018 12:47:36,2,0.7959,7/13/2018 18:16:40,1810986399,7/13/2018 18:16:40,,,What does the hotel usually do for a special celebration?,1,0,0,0,0,0,1
2406,1811813518,FALSE,finalized,5,7/15/2018 18:22:38,0,0.5907,7/13/2018 18:16:35,1810985799,7/13/2018 18:16:35,,,And jw what is my balance,0,0,1,0,0,0,2
2407,1811815918,FALSE,finalized,5,7/15/2018 18:43:47,0,0.5714,7/13/2018 18:16:54,1810988256,7/13/2018 18:16:54,,,I don't know what time she will end up arriving now,0,0,1,0,0,0,2
2408,1811815186,FALSE,finalized,5,7/15/2018 5:40:41,1,0.5728,7/13/2018 18:16:48,1810987505,7/13/2018 18:16:48,,,"Yes, can you send someone now?",0,0,1,0,0,0,0
2409,1811815677,FALSE,finalized,5,7/15/2018 15:11:30,3,1,7/13/2018 18:16:52,1810988012,7/13/2018 18:16:52,,,"Thank you, also is there any upgrades available for our stay?",0,0,0,0,0,0,0
2410,1811819087,FALSE,finalized,5,7/15/2018 17:55:02,2,0.574,7/13/2018 18:17:21,1810991535,7/13/2018 18:17:21,,,"Hi this is Fei, could you help me check is there any locket code ?",1,0,1,0,0,0,1
2411,1811814056,FALSE,finalized,5,7/15/2018 7:00:39,3,0.4,7/13/2018 18:16:40,1810986343,7/13/2018 18:16:40,,,Just wanted to know what time check out was,0,0,1,0,0,0,0
2412,1811817474,FALSE,finalized,6,7/15/2018 15:13:13,1,1,7/13/2018 18:17:07,1810989860,7/13/2018 18:17:07,,,"Hi again, can you please register this car for Apt# 1430 for tonight only.",0,0,0,0,0,0,0
2413,1811817451,FALSE,finalized,5,7/15/2018 5:08:46,2,0.6139,7/13/2018 18:17:07,1810989836,7/13/2018 18:17:07,,,Do you guys have any ideas how to get the tv to work from this mode?,1,0,1,0,0,0,1
2414,1811818210,FALSE,finalized,6,7/15/2018 16:30:31,1,1,7/13/2018 18:17:14,1810990618,7/13/2018 18:17:14,,,Hello - can we please get some new bath towels ?,0,0,0,0,0,0,0
2415,1811814736,FALSE,finalized,5,7/15/2018 19:12:50,2,0.819,7/13/2018 18:16:45,1810987049,7/13/2018 18:16:45,,,"We may be interested in the additional day for $109, how does that work?",1,0,0,0,0,0,1
2416,1811815275,FALSE,finalized,5,7/15/2018 20:10:41,1,1,7/13/2018 18:16:49,1810987598,7/13/2018 18:16:49,,,"Yes, can you have housekeeping service our room?",0,0,0,0,0,0,0
2417,1811818462,FALSE,finalized,5,7/15/2018 17:28:51,2,1,7/13/2018 18:17:16,1810990876,7/13/2018 18:17:16,,,What taxi service do you recommend?,1,0,0,0,0,0,1
2418,1811818085,FALSE,finalized,5,7/16/2018 3:12:48,2,1,7/13/2018 18:17:13,1810990492,7/13/2018 18:17:13,,,How late does the Club Lounge serve a hot breakfast?,1,0,0,0,0,0,1
2419,1811814778,FALSE,finalized,5,7/15/2018 9:48:11,2,1,7/13/2018 18:16:45,1810987091,7/13/2018 18:16:45,,,Thanks is there a refrigerator in the room?,1,0,0,0,0,0,1
2420,1811817206,FALSE,finalized,5,7/15/2018 20:43:35,0,0.7885,7/13/2018 18:17:05,1810989581,7/13/2018 18:17:05,,,Is that where it should be?,0,0,0,0,0,0,2
2421,1811817938,FALSE,finalized,5,7/15/2018 5:12:17,3,0.5769,7/13/2018 18:17:11,1810990337,7/13/2018 18:17:11,,,Could you please let me know when my room has been cleaned?,0,0,1,0,0,0,0
2422,1811816322,FALSE,finalized,5,7/15/2018 7:20:32,0,0.4059,7/13/2018 18:16:58,1810988668,7/13/2018 18:16:58,,,ok what if we need to take the car out again?,0,0,1,0,0,0,2
2423,1811813853,FALSE,finalized,5,7/15/2018 19:09:23,0,0.4107,7/13/2018 18:16:38,1810986139,7/13/2018 18:16:38,,,Ok do you need to reswipe my card?,0,0,1,0,0,0,2
2424,1811816278,FALSE,finalized,5,7/15/2018 18:50:19,2,1,7/13/2018 18:16:57,1810988624,7/13/2018 18:16:57,,,If so where is ok to park?,1,0,0,0,0,0,1
2425,1811817035,FALSE,finalized,6,7/15/2018 9:47:32,3,0.5024,7/13/2018 18:17:04,1810989403,7/13/2018 18:17:04,,,"And we can change spots when the room is ready, is that right?",0,0,1,0,0,0,0
2426,1811813582,FALSE,finalized,5,7/15/2018 15:36:34,2,1,7/13/2018 18:16:36,1810985864,7/13/2018 18:16:36,,,What time does the music go off?,1,0,0,0,0,0,1
2427,1811816482,FALSE,finalized,5,7/15/2018 20:46:58,1,0.8081,7/13/2018 18:16:59,1810988833,7/13/2018 18:16:59,,,Can you text me when it gets placed so we can give it enough time before we return?,0,0,0,0,0,0,0
2428,1811816339,FALSE,finalized,5,7/15/2018 15:11:35,0,1,7/13/2018 18:16:58,1810988686,7/13/2018 18:16:58,,,Hey is this what you had in mind ?,0,0,0,0,0,0,2
2429,1811817994,FALSE,finalized,5,7/15/2018 16:33:01,2,0.8235,7/13/2018 18:17:12,1810990395,7/13/2018 18:17:12,,,Could you also let me know how early in the morning the 23rd floor club is open with coffee?,1,0,0,0,0,0,1
2430,1811817520,FALSE,finalized,5,7/15/2018 8:17:08,0,0.8,7/13/2018 18:17:08,1810989907,7/13/2018 18:17:08,,,And what is rate?,0,0,0,0,0,0,2
2431,1811815549,FALSE,finalized,6,7/15/2018 8:20:06,2,0.8421,7/13/2018 18:16:51,1810987881,7/13/2018 18:16:51,,,If we are not able to come due to the storm what is the cancelation policy?,1,0,0,0,0,0,1
2432,1811816437,FALSE,finalized,5,7/15/2018 14:48:35,2,1,7/13/2018 18:16:59,1810988784,7/13/2018 18:16:59,,,How long does the poolside dj last?,1,0,0,0,0,0,1
2433,1811814683,FALSE,finalized,5,7/15/2018 18:19:28,2,0.6226,7/13/2018 18:16:44,1810986993,7/13/2018 18:16:44,,,How early can we check in?,1,0,1,0,0,0,1
2434,1811818838,FALSE,finalized,5,7/15/2018 22:31:25,1,0.7955,7/13/2018 18:17:19,1810991264,7/13/2018 18:17:19,,,Thank you - I am flying into Nashville International Airport do you provide.shuttle to hotel?..,0,0,0,0,0,0,0
2435,1811814449,FALSE,finalized,5,7/16/2018 4:27:44,1,0.6099,7/13/2018 18:16:43,1810986753,7/13/2018 18:16:43,,,Hello we have left the room about 2 hours ago can you check us out,0,0,1,0,0,0,0
2436,1811815207,FALSE,finalized,5,7/15/2018 18:55:17,2,1,7/13/2018 18:16:49,1810987527,7/13/2018 18:16:49,,,Can you tell me what time the laundromat opens,1,0,0,0,0,0,1
2437,1811817405,FALSE,finalized,6,7/15/2018 7:20:22,2,1,7/13/2018 18:17:07,1810989787,7/13/2018 18:17:07,,,One more question how much would be a deep tissue massage?,1,0,0,0,0,0,1
2438,1811817197,FALSE,finalized,5,7/15/2018 18:57:03,2,1,7/13/2018 18:17:05,1810989571,7/13/2018 18:17:05,,,What's the closest store where I could buy a belt?,1,0,0,0,0,0,1
2439,1811815322,FALSE,finalized,5,7/15/2018 10:06:51,1,1,7/13/2018 18:16:50,1810987646,7/13/2018 18:16:50,,,Hi when u have a chance can we get 6 regular coffee for the coffee machine?,0,0,0,0,0,0,0
2440,1811817516,FALSE,finalized,5,7/15/2018 18:15:57,2,1,7/13/2018 18:17:08,1810989902,7/13/2018 18:17:08,,,How many rooms do you have at a single location?,1,0,0,0,0,0,1
2441,1811814893,FALSE,finalized,5,7/15/2018 7:19:07,2,0.802,7/13/2018 18:16:46,1810987206,7/13/2018 18:16:46,,,So what time tomorrow can I call for a $25 guaranteed early check in?,1,0,0,0,0,0,1
2442,1811818957,FALSE,finalized,5,7/16/2018 1:46:10,0,0.7868,7/13/2018 18:17:20,1810991389,7/13/2018 18:17:20,,,How much notification do you need?,0,0,0,0,0,0,2
2443,1811815766,FALSE,finalized,5,7/15/2018 5:41:46,2,1,7/13/2018 18:16:53,1810988102,7/13/2018 18:16:53,,,Also do you offer parasailing or jet skiing?,1,0,0,0,0,0,1
2444,1811815196,FALSE,finalized,5,7/15/2018 20:19:09,0,0.5728,7/13/2018 18:16:48,1810987516,7/13/2018 18:16:48,,,Today is sunday is it not the weekend?,0,0,1,0,0,0,2
2445,1811819203,FALSE,finalized,5,7/15/2018 21:56:16,0,1,7/13/2018 18:17:22,1810991665,7/13/2018 18:17:22,,,Is that where it should be?,0,0,0,0,0,0,2
2446,1811814644,FALSE,finalized,5,7/15/2018 11:09:34,0,0.7904,7/13/2018 18:16:44,1810986954,7/13/2018 18:16:44,,,when I try to check in,0,0,0,0,0,0,2
2447,1811816362,FALSE,finalized,5,7/16/2018 2:50:19,2,0.581,7/13/2018 18:16:58,1810988711,7/13/2018 18:16:58,,,Is there a tip or trick to this because I do not understand how to use the lock.,1,0,1,0,0,0,1
2448,1811817501,FALSE,finalized,6,7/15/2018 9:08:48,2,0.6723,7/13/2018 18:17:08,1810989887,7/13/2018 18:17:08,,,Hi there - what is the pool code?,1,0,1,0,0,0,1
2449,1811819052,FALSE,finalized,5,7/15/2018 22:05:55,0,1,7/13/2018 18:17:21,1810991497,7/13/2018 18:17:21,,,Where do you suggest.,0,0,0,0,0,0,2
2450,1811815471,FALSE,finalized,6,7/15/2018 14:58:52,2,1,7/13/2018 18:16:51,1810987800,7/13/2018 18:16:51,,,What time does the restaurant stop serving breakfast buffet?,1,0,0,0,0,0,1
2451,1811818815,FALSE,finalized,5,7/15/2018 19:33:56,2,0.8077,7/13/2018 18:17:19,1810991241,7/13/2018 18:17:19,,,And can you give me prices for September 15-17?,1,0,0,0,0,0,1
2452,1811814371,FALSE,finalized,5,7/15/2018 20:27:55,2,1,7/13/2018 18:16:42,1810986672,7/13/2018 18:16:42,,,I was wondering where the mechanism is to turn on the shower?,1,0,0,0,0,0,1
2453,1811814843,FALSE,finalized,5,7/15/2018 14:56:27,2,1,7/13/2018 18:16:46,1810987157,7/13/2018 18:16:46,,,How late does the lobby bar serve food?,1,0,0,0,0,0,1
2454,1811813332,FALSE,finalized,5,7/15/2018 0:28:24,0,1,7/13/2018 18:16:34,1810985602,7/13/2018 18:16:34,,,Or is there somewhere,0,0,0,0,0,0,2
2455,1811814356,FALSE,finalized,5,7/15/2018 20:42:46,2,0.7961,7/13/2018 18:16:42,1810986656,7/13/2018 18:16:42,,,How early can we check in?,1,0,0,0,0,0,1
2456,1811818550,FALSE,finalized,5,7/15/2018 5:16:46,2,1,7/13/2018 18:17:17,1810990969,7/13/2018 18:17:17,,,Thanks what time does spa open,1,0,0,0,0,0,1
2457,1811818810,FALSE,finalized,5,7/16/2018 2:18:31,2,0.7903,7/13/2018 18:17:19,1810991236,7/13/2018 18:17:19,,,How early can we check in?,1,0,0,0,0,0,1
2458,1811815914,FALSE,finalized,5,7/15/2018 20:34:01,2,0.7855,7/13/2018 18:16:54,1810988251,7/13/2018 18:16:54,,,hi， what is the address of the hotel?,1,0,0,0,0,0,1
2459,1811819161,FALSE,finalized,5,7/15/2018 22:16:04,2,0.7952,7/13/2018 18:17:22,1810991619,7/13/2018 18:17:22,,,Any other suggestions of how to fix the TV?,1,0,0,0,0,0,1
2460,1811814594,FALSE,finalized,5,7/15/2018 9:46:28,0,0.602,7/13/2018 18:16:44,1810986903,7/13/2018 18:16:44,,,"Aside from bedsize, what is different?",0,0,1,0,0,0,2
2461,1811813352,FALSE,finalized,6,7/15/2018 14:46:36,2,0.8371,7/13/2018 18:16:34,1810985624,7/13/2018 18:16:34,,,"How early can we check in tomorrow, I'm driving about 3 hours away",1,0,0,0,0,0,1
2462,1811818289,FALSE,finalized,5,7/15/2018 7:19:00,2,1,7/13/2018 18:17:14,1810990699,7/13/2018 18:17:14,,,Emily do you know where we could get some fried chicken :poultry_leg:,1,0,0,0,0,0,1
2463,1811816121,FALSE,finalized,5,7/15/2018 6:19:31,3,1,7/13/2018 18:16:56,1810988463,7/13/2018 18:16:56,,,"Also, can u confirm what type of room I have?",0,0,0,0,0,0,0
2464,1811814534,FALSE,finalized,5,7/15/2018 15:09:52,2,1,7/13/2018 18:16:43,1810986842,7/13/2018 18:16:43,,,How much is a couples massages and what is the hours that you are open?,1,0,0,0,0,0,1
2465,1811817139,FALSE,finalized,5,7/16/2018 1:33:48,0,0.7555,7/13/2018 18:17:04,1810989512,7/13/2018 18:17:04,,,Is this what you're looking for?,0,0,0,0,0,0,2
2466,1811816856,FALSE,finalized,5,7/16/2018 7:39:46,2,1,7/13/2018 18:17:02,1810989220,7/13/2018 18:17:02,,,Also what app like uber do you guys use here?,1,0,0,0,0,0,1
2467,1811816921,FALSE,finalized,5,7/15/2018 19:21:27,1,0.6089,7/13/2018 18:17:03,1810989286,7/13/2018 18:17:03,,,Can you kindly email me and Melinda Berman who was charged our refund confirmations?,0,0,1,0,0,0,0
2468,1811813952,FALSE,finalized,5,7/15/2018 10:30:24,2,0.5758,7/13/2018 18:16:39,1810986240,7/13/2018 18:16:39,,,"Great, if not, is it possible to check our luggage and get in the room later?",1,0,1,0,0,0,1
2469,1811816073,FALSE,finalized,6,7/15/2018 7:20:22,2,0.6759,7/13/2018 18:16:56,1810988416,7/13/2018 18:16:56,,,"Ok, when is check out and are there any others available?",1,0,1,0,0,0,1
2470,1811815741,FALSE,finalized,5,7/15/2018 10:20:53,2,1,7/13/2018 18:16:53,1810988076,7/13/2018 18:16:53,,,"Also, do you think we will be able to walk around the grounds while the restaurant is closed?",1,0,0,0,0,0,1
2471,1811818040,FALSE,finalized,6,7/15/2018 5:01:37,0,1,7/13/2018 18:17:12,1810990445,7/13/2018 18:17:12,,,"How do you do, sir?",0,0,0,0,0,0,2
2472,1811818535,FALSE,finalized,5,7/16/2018 5:14:29,0,1,7/13/2018 18:17:17,1810990952,7/13/2018 18:17:17,,,That is it.,0,0,0,0,0,0,2
2473,1811815960,FALSE,finalized,5,7/15/2018 12:20:05,2,0.8103,7/13/2018 18:16:55,1810988299,7/13/2018 18:16:55,,,Do I need to text you when we arrive for the new access code?,1,0,0,0,0,0,1
2474,1811817193,FALSE,finalized,5,7/15/2018 14:54:33,1,1,7/13/2018 18:17:05,1810989567,7/13/2018 18:17:05,,,"Hello, can you please email me a copy of my receipt for this stay?",0,0,0,0,0,0,0
2475,1811813375,FALSE,finalized,5,7/15/2018 21:34:15,1,1,7/13/2018 18:16:34,1810985647,7/13/2018 18:16:34,,,"Hi, can you please send some bar soaps to #304?",0,0,0,0,0,0,0
2476,1811818116,FALSE,finalized,5,7/15/2018 5:35:21,2,1,7/13/2018 18:17:13,1810990525,7/13/2018 18:17:13,,,How far is it to Shullys restaurant,1,0,0,0,0,0,1
2477,1811816651,FALSE,finalized,5,7/15/2018 19:49:49,2,0.8,7/13/2018 18:17:00,1810989006,7/13/2018 18:17:00,,,One quick question is there wifi access?,1,0,0,0,0,0,1
2478,1811814390,FALSE,finalized,5,7/16/2018 2:33:29,0,0.59,7/13/2018 18:16:42,1810986692,7/13/2018 18:16:42,,,is it 3:00?,0,0,1,0,0,0,2
2479,1811818442,FALSE,finalized,5,7/15/2018 19:26:17,1,0.4234,7/13/2018 18:17:16,1810990856,7/13/2018 18:17:16,,,do you have chocolate chip,0,0,1,0,0,0,0
2480,1811818834,FALSE,finalized,5,7/15/2018 5:35:30,1,0.5859,7/13/2018 18:17:19,1810991260,7/13/2018 18:17:19,,,"Thanks, can you email me an itemized receipt?",0,0,1,0,0,0,0
2481,1811818951,FALSE,finalized,5,7/15/2018 22:16:05,3,0.6058,7/13/2018 18:17:20,1810991383,7/13/2018 18:17:20,,,Hi there - just wondering when the room will be ready?,0,0,1,0,0,0,0
2482,1811813497,FALSE,finalized,5,7/15/2018 19:33:28,2,0.8119,7/13/2018 18:16:35,1810985776,7/13/2018 18:16:35,,,Just wondering how long the music goes on for outside.,1,0,0,0,0,0,1
2483,1811817998,FALSE,finalized,5,7/15/2018 20:43:35,2,0.5728,7/13/2018 18:17:12,1810990400,7/13/2018 18:17:12,,,Ok thank you do you have a bottle of moscato,1,0,1,0,0,0,1
2484,1811815146,FALSE,finalized,5,7/15/2018 19:55:37,2,1,7/13/2018 18:16:48,1810987466,7/13/2018 18:16:48,,,"I dont have a phone book, do you know pizza huts",1,0,0,0,0,0,1
2485,1811818883,FALSE,finalized,5,7/16/2018 0:42:59,1,1,7/13/2018 18:17:20,1810991311,7/13/2018 18:17:20,,,"Yes thank you, but is it possible to have someone clean the room?",0,0,0,0,0,0,0
2486,1811817058,FALSE,finalized,5,7/15/2018 14:06:38,2,0.785,7/13/2018 18:17:04,1810989427,7/13/2018 18:17:04,,,Is my credit card gonna get charged or how that works?,1,0,0,0,0,0,1
2487,1811816113,FALSE,finalized,5,7/15/2018 16:59:13,2,0.8,7/13/2018 18:16:56,1810988454,7/13/2018 18:16:56,,,"Also, what time is normal check out time?",1,0,0,0,0,0,1
2488,1811814497,FALSE,finalized,5,7/15/2018 16:26:04,2,1,7/13/2018 18:16:43,1810986803,7/13/2018 18:16:43,,,How do you connect to wifi??,1,0,0,0,0,0,1
2489,1811813520,FALSE,finalized,5,7/15/2018 18:19:26,1,0.7925,7/13/2018 18:16:36,1810985801,7/13/2018 18:16:36,,,Can you give me an E T A on when room is ready,0,0,0,0,0,0,0
2490,1811815863,FALSE,finalized,6,7/15/2018 14:09:15,1,0.5067,7/13/2018 18:16:54,1810988199,7/13/2018 18:16:54,,,If so can you put 2 in our room please?,0,0,1,0,0,0,0
2491,1811816898,FALSE,finalized,5,7/15/2018 23:58:40,2,1,7/13/2018 18:17:02,1810989262,7/13/2018 18:17:02,,,We have a second car what can we do,1,0,0,0,0,0,1
2492,1811814112,FALSE,finalized,5,7/15/2018 7:50:22,2,1,7/13/2018 18:16:40,1810986401,7/13/2018 18:16:40,,,When does the laundry service pick up?,1,0,0,0,0,0,1
2493,1811818257,FALSE,finalized,5,7/15/2018 23:57:47,2,0.6324,7/13/2018 18:17:14,1810990666,7/13/2018 18:17:14,,,Good we can not figure out how to turn the fireplace on,1,0,1,0,0,0,1
2494,1811814338,FALSE,finalized,5,7/15/2018 8:50:12,2,1,7/13/2018 18:16:42,1810986638,7/13/2018 18:16:42,,,Yes do you have a clothes dryer?,1,0,0,0,0,0,1
2495,1811818284,FALSE,finalized,5,7/15/2018 20:28:45,2,1,7/13/2018 18:17:14,1810990694,7/13/2018 18:17:14,,,"When I order an uber, at which entrance will they pick up?",1,0,0,0,0,0,1
2496,1811816597,FALSE,finalized,5,7/15/2018 18:44:26,0,0.6182,7/13/2018 18:17:00,1810988950,7/13/2018 18:17:00,,,"last question, in your opinion, between the two which one’s cooler?!",0,0,1,0,0,0,2
2497,1811813214,FALSE,finalized,5,7/14/2018 22:25:21,2,1,7/13/2018 18:16:33,1810985483,7/13/2018 18:16:33,,,I am in room 1216 can you tell me the price to eat breakfast here,1,0,0,0,0,0,1
2498,1811813647,FALSE,finalized,5,7/15/2018 5:35:32,2,1,7/13/2018 18:16:36,1810985932,7/13/2018 18:16:36,,,What time does the pool open and close?,1,0,0,0,0,0,1
2499,1811816524,FALSE,finalized,6,7/15/2018 17:53:17,2,1,7/13/2018 18:16:59,1810988875,7/13/2018 18:16:59,,,"Unfortunately, I think we lost one of our key fobs...how much does that cost?",1,0,0,0,0,0,1
2500,1811814545,FALSE,finalized,5,7/15/2018 18:28:08,2,1,7/13/2018 18:16:43,1810986853,7/13/2018 18:16:43,,,Can we decide when we get there?,1,0,0,0,0,0,1
2501,1811817855,FALSE,finalized,5,7/15/2018 22:04:25,2,1,7/13/2018 18:17:11,1810990255,7/13/2018 18:17:11,,,Other than the pool where can we swim?,1,0,0,0,0,0,1
2502,1811818188,FALSE,finalized,5,7/15/2018 22:06:13,0,0.6415,7/13/2018 18:17:13,1810990598,7/13/2018 18:17:13,,,If so what is the fee?,0,0,1,0,0,0,2
2503,1811815082,FALSE,finalized,5,7/15/2018 11:55:52,3,0.4272,7/13/2018 18:16:48,1810987402,7/13/2018 18:16:48,,,"This is amber bowlin, can a text be sent when our room is available?",0,0,1,0,0,0,0
2504,1811817220,FALSE,finalized,6,7/15/2018 8:43:22,2,0.5128,7/13/2018 18:17:05,1810989595,7/13/2018 18:17:05,,,So how long have you been with the Guild?,1,0,1,0,0,0,1
2505,1811814771,FALSE,finalized,5,7/15/2018 19:00:41,2,0.6005,7/13/2018 18:16:45,1810987084,7/13/2018 18:16:45,,,How early can we arrive!,1,0,1,0,0,0,1
2506,1811817328,FALSE,finalized,5,7/15/2018 9:51:42,2,0.5872,7/13/2018 18:17:06,1810989707,7/13/2018 18:17:06,,,If it's not ready can you she just chill by the pool?,1,0,1,0,0,0,1
2507,1811818830,FALSE,finalized,5,7/15/2018 11:21:59,2,1,7/13/2018 18:17:19,1810991256,7/13/2018 18:17:19,,,Which restaurant has the bloddy mary bar and what time does it open?,1,0,0,0,0,0,1
2508,1811817105,FALSE,finalized,5,7/15/2018 15:10:10,2,1,7/13/2018 18:17:04,1810989477,7/13/2018 18:17:04,,,Is there a bottle opener some where?,1,0,0,0,0,0,1
2509,1811814260,FALSE,finalized,5,7/15/2018 22:15:41,2,1,7/13/2018 18:16:41,1810986557,7/13/2018 18:16:41,,,"Just in case, do you have a shower in your pool or exercise area?",1,0,0,0,0,0,1
2510,1811813262,FALSE,finalized,5,7/15/2018 23:44:14,1,0.7997,7/13/2018 18:16:33,1810985530,7/13/2018 18:16:33,,,Can you please notify us when the room is ready,0,0,0,0,0,0,0
2511,1811816331,FALSE,finalized,5,7/15/2018 19:06:05,0,1,7/13/2018 18:16:58,1810988677,7/13/2018 18:16:58,,,How many do you want just one?,0,0,0,0,0,0,2
2512,1811818219,FALSE,finalized,5,7/16/2018 3:46:29,0,0.6151,7/13/2018 18:17:14,1810990628,7/13/2018 18:17:14,,,how to give items to concierge,0,0,1,0,0,0,2
2513,1811813420,FALSE,finalized,6,7/15/2018 6:55:38,2,1,7/13/2018 18:16:35,1810985695,7/13/2018 18:16:35,,,.what time does breakfast start?,1,0,0,0,0,0,1
2514,1811816057,FALSE,finalized,5,7/15/2018 12:26:56,2,0.8113,7/13/2018 18:16:55,1810988400,7/13/2018 18:16:55,,,so is it ok if we don't check in til 8pm-ish?,1,0,0,0,0,0,1
2515,1811817243,FALSE,finalized,5,7/15/2018 14:43:25,2,1,7/13/2018 18:17:05,1810989618,7/13/2018 18:17:05,,,"Also, how much is parking?",1,0,0,0,0,0,1
2516,1811818792,FALSE,finalized,6,7/15/2018 8:29:27,1,1,7/13/2018 18:17:19,1810991219,7/13/2018 18:17:19,,,can you please check room 419 for poster tube we left?,0,0,0,0,0,0,0
2517,1811816601,FALSE,finalized,5,7/16/2018 4:22:49,0,1,7/13/2018 18:17:00,1810988954,7/13/2018 18:17:00,,,"Got it, do you need the license plate?",0,0,0,0,0,0,2
2518,1811817275,FALSE,finalized,5,7/15/2018 9:58:03,2,0.5926,7/13/2018 18:17:06,1810989652,7/13/2018 18:17:06,,,When and where will payment be made?,1,0,1,0,0,0,1
2519,1811819008,FALSE,finalized,5,7/15/2018 20:37:57,3,0.8058,7/13/2018 18:17:21,1810991447,7/13/2018 18:17:21,,,"I have reservations at the marsh house for 7p, is it possible for you to move them to 7:30p?",0,0,0,0,0,0,0
2520,1811814108,FALSE,finalized,5,7/15/2018 6:55:36,2,0.7889,7/13/2018 18:16:40,1810986397,7/13/2018 18:16:40,,,"Also, what time is check out?",1,0,0,0,0,0,1
2521,1811818169,FALSE,finalized,5,7/16/2018 1:51:22,2,0.8105,7/13/2018 18:17:13,1810990578,7/13/2018 18:17:13,,,"I have a question, is there a grand east & center ballroom in the hotel?",1,0,0,0,0,0,1
2522,1811815574,FALSE,finalized,5,7/15/2018 15:17:07,3,0.4141,7/13/2018 18:16:52,1810987909,7/13/2018 18:16:52,,,Hello .. is there a mistake cause I’m not staying at the cape ..,0,0,1,0,0,0,0
2523,1811816201,FALSE,finalized,5,7/15/2018 6:19:56,0,0.7905,7/13/2018 18:16:57,1810988545,7/13/2018 18:16:57,,,where do I need to go?,0,0,0,0,0,0,2
